"GCM"	"Year"	"Strat.dur"	"Temp_K"	"Model"	"Scenario"	"Lake"
"ipsl-cm6a-lr"	2036	197	296.542559938382	"gotm-ler"	"ssp370"	"kivu"
"ipsl-cm6a-lr"	2037	133	296.568086322985	"gotm-ler"	"ssp370"	"kivu"
"ipsl-cm6a-lr"	2038	207	296.603132312425	"gotm-ler"	"ssp370"	"kivu"
"ipsl-cm6a-lr"	2039	201	296.636958032105	"gotm-ler"	"ssp370"	"kivu"
"ipsl-cm6a-lr"	2040	366	296.678897461605	"gotm-ler"	"ssp370"	"kivu"
"ipsl-cm6a-lr"	2041	365	296.715155029297	"gotm-ler"	"ssp370"	"kivu"
"ipsl-cm6a-lr"	2042	365	296.75390190229	"gotm-ler"	"ssp370"	"kivu"
"ipsl-cm6a-lr"	2043	177	296.78415727346	"gotm-ler"	"ssp370"	"kivu"
"ipsl-cm6a-lr"	2044	188	296.827384137093	"gotm-ler"	"ssp370"	"kivu"
"ipsl-cm6a-lr"	2045	176	296.869850505482	"gotm-ler"	"ssp370"	"kivu"
"ipsl-cm6a-lr"	2046	365	296.919787095997	"gotm-ler"	"ssp370"	"kivu"
"ipsl-cm6a-lr"	2047	210	296.94914855957	"gotm-ler"	"ssp370"	"kivu"
"ipsl-cm6a-lr"	2048	177	296.984476380429	"gotm-ler"	"ssp370"	"kivu"
"ipsl-cm6a-lr"	2049	365	297.029828048079	"gotm-ler"	"ssp370"	"kivu"
"ipsl-cm6a-lr"	2050	213	297.060309325026	"gotm-ler"	"ssp370"	"kivu"
"ipsl-cm6a-lr"	2051	365	297.107359920136	"gotm-ler"	"ssp370"	"kivu"
"ipsl-cm6a-lr"	2052	366	297.147269827421	"gotm-ler"	"ssp370"	"kivu"
"ipsl-cm6a-lr"	2053	365	297.188321215486	"gotm-ler"	"ssp370"	"kivu"
"ipsl-cm6a-lr"	2054	141	297.221900885832	"gotm-ler"	"ssp370"	"kivu"
"ipsl-cm6a-lr"	2055	165	297.266118459991	"gotm-ler"	"ssp370"	"kivu"
"ipsl-cm6a-lr"	2056	366	297.320455499034	"gotm-ler"	"ssp370"	"kivu"
"ipsl-cm6a-lr"	2057	142	297.37548484265	"gotm-ler"	"ssp370"	"kivu"
"ipsl-cm6a-lr"	2058	198	297.394331190321	"gotm-ler"	"ssp370"	"kivu"
"ipsl-cm6a-lr"	2059	165	297.432880933357	"gotm-ler"	"ssp370"	"kivu"
"ipsl-cm6a-lr"	2060	118	297.494860115698	"gotm-ler"	"ssp370"	"kivu"
"ipsl-cm6a-lr"	2061	153	297.511353137446	"gotm-ler"	"ssp370"	"kivu"
"ipsl-cm6a-lr"	2062	190	297.537884360866	"gotm-ler"	"ssp370"	"kivu"
"ipsl-cm6a-lr"	2063	365	297.567279052734	"gotm-ler"	"ssp370"	"kivu"
"ipsl-cm6a-lr"	2064	158	297.586745829522	"gotm-ler"	"ssp370"	"kivu"
"ipsl-cm6a-lr"	2065	177	297.619835287838	"gotm-ler"	"ssp370"	"kivu"
"ipsl-cm6a-lr"	2066	365	297.660664179554	"gotm-ler"	"ssp370"	"kivu"
"ipsl-cm6a-lr"	2067	197	297.685589630592	"gotm-ler"	"ssp370"	"kivu"
"ipsl-cm6a-lr"	2068	189	297.718451444434	"gotm-ler"	"ssp370"	"kivu"
"ipsl-cm6a-lr"	2069	210	297.755512927827	"gotm-ler"	"ssp370"	"kivu"
"ipsl-cm6a-lr"	2070	189	297.792492417431	"gotm-ler"	"ssp370"	"kivu"
"ipsl-cm6a-lr"	2071	365	297.841265869141	"gotm-ler"	"ssp370"	"kivu"
"ipsl-cm6a-lr"	2072	366	297.880605061849	"gotm-ler"	"ssp370"	"kivu"
"ipsl-cm6a-lr"	2073	349	297.918484138554	"gotm-ler"	"ssp370"	"kivu"
"ipsl-cm6a-lr"	2074	174	297.949556898797	"gotm-ler"	"ssp370"	"kivu"
"ipsl-cm6a-lr"	2075	186	297.992248371083	"gotm-ler"	"ssp370"	"kivu"
"ipsl-cm6a-lr"	2076	366	298.042892372673	"gotm-ler"	"ssp370"	"kivu"
"ipsl-cm6a-lr"	2077	176	298.073585510254	"gotm-ler"	"ssp370"	"kivu"
"ipsl-cm6a-lr"	2078	106	298.139912731243	"gotm-ler"	"ssp370"	"kivu"
"ipsl-cm6a-lr"	2079	363	298.167012448482	"gotm-ler"	"ssp370"	"kivu"
"ipsl-cm6a-lr"	2080	79	298.221498127225	"gotm-ler"	"ssp370"	"kivu"
"ipsl-cm6a-lr"	2081	357	298.25061129188	"gotm-ler"	"ssp370"	"kivu"
"ipsl-cm6a-lr"	2082	365	298.290455773759	"gotm-ler"	"ssp370"	"kivu"
"ipsl-cm6a-lr"	2083	243	298.322723765432	"gotm-ler"	"ssp370"	"kivu"
"ipsl-cm6a-lr"	2084	193	298.36079968072	"gotm-ler"	"ssp370"	"kivu"
"ipsl-cm6a-lr"	2085	365	298.407576803965	"gotm-ler"	"ssp370"	"kivu"
"ipsl-cm6a-lr"	2086	196	298.439281852878	"gotm-ler"	"ssp370"	"kivu"
"ipsl-cm6a-lr"	2087	1	298.472137451172	"gotm-ler"	"ssp370"	"kivu"
"ipsl-cm6a-lr"	2088	116	298.543536482186	"gotm-ler"	"ssp370"	"kivu"
"ipsl-cm6a-lr"	2089	226	298.567747808136	"gotm-ler"	"ssp370"	"kivu"
"ipsl-cm6a-lr"	2090	365	298.588931567048	"gotm-ler"	"ssp370"	"kivu"
"ipsl-cm6a-lr"	2091	365	298.617203636692	"gotm-ler"	"ssp370"	"kivu"
"ipsl-cm6a-lr"	2092	337	298.650573549355	"gotm-ler"	"ssp370"	"kivu"
"ipsl-cm6a-lr"	2093	365	298.685539015679	"gotm-ler"	"ssp370"	"kivu"
"ipsl-cm6a-lr"	2094	365	298.724370669012	"gotm-ler"	"ssp370"	"kivu"
"ipsl-cm6a-lr"	2095	365	298.764324031464	"gotm-ler"	"ssp370"	"kivu"
"ipsl-cm6a-lr"	2096	366	298.806036110133	"gotm-ler"	"ssp370"	"kivu"
"ipsl-cm6a-lr"	2097	365	298.849636213747	"gotm-ler"	"ssp370"	"kivu"
"ipsl-cm6a-lr"	2098	365	298.894229000562	"gotm-ler"	"ssp370"	"kivu"
"ipsl-cm6a-lr"	2099	365	298.939324198684	"gotm-ler"	"ssp370"	"kivu"
"ipsl-cm6a-lr"	2100	365	298.985166115957	"gotm-ler"	"ssp370"	"kivu"
"gfdl-esm4"	2015	117	296.26257924137	"gotm-ler"	"ssp585"	"kivu"
"gfdl-esm4"	2016	150	296.187669067383	"gotm-ler"	"ssp585"	"kivu"
"gfdl-esm4"	2017	190	296.198792307	"gotm-ler"	"ssp585"	"kivu"
"gfdl-esm4"	2018	177	296.214408572784	"gotm-ler"	"ssp585"	"kivu"
"gfdl-esm4"	2019	166	296.233735969268	"gotm-ler"	"ssp585"	"kivu"
"gfdl-esm4"	2020	147	296.250698375053	"gotm-ler"	"ssp585"	"kivu"
"gfdl-esm4"	2021	140	296.263456072126	"gotm-ler"	"ssp585"	"kivu"
"gfdl-esm4"	2022	118	296.279003595902	"gotm-ler"	"ssp585"	"kivu"
"gfdl-esm4"	2023	160	296.296611785889	"gotm-ler"	"ssp585"	"kivu"
"gfdl-esm4"	2024	43	296.303708808367	"gotm-ler"	"ssp585"	"kivu"
"gfdl-esm4"	2025	146	296.315621571998	"gotm-ler"	"ssp585"	"kivu"
"gfdl-esm4"	2026	169	296.330884041871	"gotm-ler"	"ssp585"	"kivu"
"gfdl-esm4"	2027	82	296.352498496451	"gotm-ler"	"ssp585"	"kivu"
"gfdl-esm4"	2028	82	296.377884655464	"gotm-ler"	"ssp585"	"kivu"
"gfdl-esm4"	2029	201	296.394711622551	"gotm-ler"	"ssp585"	"kivu"
"gfdl-esm4"	2030	138	296.41334246207	"gotm-ler"	"ssp585"	"kivu"
"gfdl-esm4"	2031	86	296.390332244163	"gotm-ler"	"ssp585"	"kivu"
"gfdl-esm4"	2032	197	296.400658312183	"gotm-ler"	"ssp585"	"kivu"
"gfdl-esm4"	2033	185	296.415791114601	"gotm-ler"	"ssp585"	"kivu"
"gfdl-esm4"	2034	113	296.437864860602	"gotm-ler"	"ssp585"	"kivu"
"gfdl-esm4"	2035	98	296.451224502252	"gotm-ler"	"ssp585"	"kivu"
"gfdl-esm4"	2036	110	296.384415782582	"gotm-ler"	"ssp585"	"kivu"
"gfdl-esm4"	2037	170	296.395000323127	"gotm-ler"	"ssp585"	"kivu"
"gfdl-esm4"	2038	152	296.413059234619	"gotm-ler"	"ssp585"	"kivu"
"gfdl-esm4"	2039	130	296.434929246169	"gotm-ler"	"ssp585"	"kivu"
"gfdl-esm4"	2040	192	296.446944713593	"gotm-ler"	"ssp585"	"kivu"
"gfdl-esm4"	2041	194	296.465654982734	"gotm-ler"	"ssp585"	"kivu"
"gfdl-esm4"	2042	169	296.488331992245	"gotm-ler"	"ssp585"	"kivu"
"gfdl-esm4"	2043	190	296.515134148849	"gotm-ler"	"ssp585"	"kivu"
"gfdl-esm4"	2044	214	296.537892992251	"gotm-ler"	"ssp585"	"kivu"
"gfdl-esm4"	2045	206	296.56074864656	"gotm-ler"	"ssp585"	"kivu"
"gfdl-esm4"	2046	182	296.586801382212	"gotm-ler"	"ssp585"	"kivu"
"gfdl-esm4"	2047	199	296.619011807082	"gotm-ler"	"ssp585"	"kivu"
"gfdl-esm4"	2048	200	296.652776641846	"gotm-ler"	"ssp585"	"kivu"
"gfdl-esm4"	2049	365	296.694080007893	"gotm-ler"	"ssp585"	"kivu"
"gfdl-esm4"	2050	195	296.720263828375	"gotm-ler"	"ssp585"	"kivu"
"gfdl-esm4"	2051	189	296.755638485863	"gotm-ler"	"ssp585"	"kivu"
"gfdl-esm4"	2052	213	296.791174373716	"gotm-ler"	"ssp585"	"kivu"
"gfdl-esm4"	2053	209	296.821264385607	"gotm-ler"	"ssp585"	"kivu"
"gfdl-esm4"	2054	208	296.85272363516	"gotm-ler"	"ssp585"	"kivu"
"gfdl-esm4"	2055	365	296.894884835857	"gotm-ler"	"ssp585"	"kivu"
"gfdl-esm4"	2056	162	296.92165534879	"gotm-ler"	"ssp585"	"kivu"
"gfdl-esm4"	2057	193	296.962296718143	"gotm-ler"	"ssp585"	"kivu"
"gfdl-esm4"	2058	185	296.988676163957	"gotm-ler"	"ssp585"	"kivu"
"gfdl-esm4"	2059	210	297.013396199544	"gotm-ler"	"ssp585"	"kivu"
"gfdl-esm4"	2060	185	297.040772309174	"gotm-ler"	"ssp585"	"kivu"
"gfdl-esm4"	2061	200	297.073336791992	"gotm-ler"	"ssp585"	"kivu"
"gfdl-esm4"	2062	208	297.107683328482	"gotm-ler"	"ssp585"	"kivu"
"gfdl-esm4"	2063	184	297.141221087912	"gotm-ler"	"ssp585"	"kivu"
"gfdl-esm4"	2064	347	297.18697214264	"gotm-ler"	"ssp585"	"kivu"
"gfdl-esm4"	2065	202	297.212934286288	"gotm-ler"	"ssp585"	"kivu"
"gfdl-esm4"	2066	187	297.244115492877	"gotm-ler"	"ssp585"	"kivu"
"gfdl-esm4"	2067	215	297.277949559411	"gotm-ler"	"ssp585"	"kivu"
"gfdl-esm4"	2068	195	297.3096482497	"gotm-ler"	"ssp585"	"kivu"
"gfdl-esm4"	2069	221	297.343142410209	"gotm-ler"	"ssp585"	"kivu"
"gfdl-esm4"	2070	199	297.375538888289	"gotm-ler"	"ssp585"	"kivu"
"gfdl-esm4"	2071	236	297.411057035802	"gotm-ler"	"ssp585"	"kivu"
"gfdl-esm4"	2072	182	297.443055205293	"gotm-ler"	"ssp585"	"kivu"
"gfdl-esm4"	2073	193	297.479593227564	"gotm-ler"	"ssp585"	"kivu"
"gfdl-esm4"	2074	207	297.51200918299	"gotm-ler"	"ssp585"	"kivu"
"gfdl-esm4"	2075	225	297.542698432075	"gotm-ler"	"ssp585"	"kivu"
"gfdl-esm4"	2076	204	297.572917713838	"gotm-ler"	"ssp585"	"kivu"
"gfdl-esm4"	2077	212	297.606801878731	"gotm-ler"	"ssp585"	"kivu"
"gfdl-esm4"	2078	365	297.649323011424	"gotm-ler"	"ssp585"	"kivu"
"gfdl-esm4"	2079	207	297.677160290704	"gotm-ler"	"ssp585"	"kivu"
"gfdl-esm4"	2080	202	297.713064061533	"gotm-ler"	"ssp585"	"kivu"
"gfdl-esm4"	2081	200	297.751467132568	"gotm-ler"	"ssp585"	"kivu"
"gfdl-esm4"	2082	224	297.790021351406	"gotm-ler"	"ssp585"	"kivu"
"gfdl-esm4"	2083	198	297.825780232747	"gotm-ler"	"ssp585"	"kivu"
"gfdl-esm4"	2084	366	297.871679337298	"gotm-ler"	"ssp585"	"kivu"
"gfdl-esm4"	2085	365	297.907427894906	"gotm-ler"	"ssp585"	"kivu"
"gfdl-esm4"	2086	365	297.940702924336	"gotm-ler"	"ssp585"	"kivu"
"gfdl-esm4"	2087	365	297.975637691968	"gotm-ler"	"ssp585"	"kivu"
"gfdl-esm4"	2088	205	298.005091225229	"gotm-ler"	"ssp585"	"kivu"
"gfdl-esm4"	2089	365	298.054958730201	"gotm-ler"	"ssp585"	"kivu"
"gfdl-esm4"	2090	365	298.097330338988	"gotm-ler"	"ssp585"	"kivu"
"gfdl-esm4"	2091	365	298.139755458048	"gotm-ler"	"ssp585"	"kivu"
"gfdl-esm4"	2092	366	298.182841149836	"gotm-ler"	"ssp585"	"kivu"
"gfdl-esm4"	2093	365	298.226793012227	"gotm-ler"	"ssp585"	"kivu"
"gfdl-esm4"	2094	365	298.271152109643	"gotm-ler"	"ssp585"	"kivu"
"gfdl-esm4"	2095	365	298.315487211045	"gotm-ler"	"ssp585"	"kivu"
"gfdl-esm4"	2096	366	298.359890797099	"gotm-ler"	"ssp585"	"kivu"
"gfdl-esm4"	2097	205	298.39463798709	"gotm-ler"	"ssp585"	"kivu"
"gfdl-esm4"	2098	365	298.44928229345	"gotm-ler"	"ssp585"	"kivu"
"gfdl-esm4"	2099	365	298.493562714041	"gotm-ler"	"ssp585"	"kivu"
"gfdl-esm4"	2100	219	298.526824393773	"gotm-ler"	"ssp585"	"kivu"
"ipsl-cm6a-lr"	2015	96	296.312592506409	"gotm-ler"	"ssp585"	"kivu"
"ipsl-cm6a-lr"	2016	165	296.260895700166	"gotm-ler"	"ssp585"	"kivu"
"ipsl-cm6a-lr"	2017	186	296.272847165344	"gotm-ler"	"ssp585"	"kivu"
"ipsl-cm6a-lr"	2018	25	296.292396240234	"gotm-ler"	"ssp585"	"kivu"
"ipsl-cm6a-lr"	2019	70	296.306782313756	"gotm-ler"	"ssp585"	"kivu"
"ipsl-cm6a-lr"	2020	113	296.316340623704	"gotm-ler"	"ssp585"	"kivu"
"ipsl-cm6a-lr"	2021	165	296.325563003078	"gotm-ler"	"ssp585"	"kivu"
"ipsl-cm6a-lr"	2022	140	296.338936505999	"gotm-ler"	"ssp585"	"kivu"
"ipsl-cm6a-lr"	2023	160	296.358757209778	"gotm-ler"	"ssp585"	"kivu"
"ipsl-cm6a-lr"	2024	48	296.375490824382	"gotm-ler"	"ssp585"	"kivu"
"ipsl-cm6a-lr"	2025	143	296.347996851781	"gotm-ler"	"ssp585"	"kivu"
"ipsl-cm6a-lr"	2026	98	296.359761452188	"gotm-ler"	"ssp585"	"kivu"
"ipsl-cm6a-lr"	2027	96	296.377511660258	"gotm-ler"	"ssp585"	"kivu"
"ipsl-cm6a-lr"	2028	183	296.401077687415	"gotm-ler"	"ssp585"	"kivu"
"ipsl-cm6a-lr"	2029	208	296.422840705285	"gotm-ler"	"ssp585"	"kivu"
"ipsl-cm6a-lr"	2030	365	296.452675597308	"gotm-ler"	"ssp585"	"kivu"
"ipsl-cm6a-lr"	2031	181	296.474540752601	"gotm-ler"	"ssp585"	"kivu"
"ipsl-cm6a-lr"	2032	131	296.529210447355	"gotm-ler"	"ssp585"	"kivu"
"ipsl-cm6a-lr"	2033	51	296.549885469324	"gotm-ler"	"ssp585"	"kivu"
"ipsl-cm6a-lr"	2034	121	296.561946143789	"gotm-ler"	"ssp585"	"kivu"
"ipsl-cm6a-lr"	2035	113	296.582693724506	"gotm-ler"	"ssp585"	"kivu"
"ipsl-cm6a-lr"	2036	194	296.590536373178	"gotm-ler"	"ssp585"	"kivu"
"ipsl-cm6a-lr"	2037	140	296.609530421666	"gotm-ler"	"ssp585"	"kivu"
"ipsl-cm6a-lr"	2038	200	296.634789428711	"gotm-ler"	"ssp585"	"kivu"
"ipsl-cm6a-lr"	2039	197	296.662729485991	"gotm-ler"	"ssp585"	"kivu"
"ipsl-cm6a-lr"	2040	175	296.692044503348	"gotm-ler"	"ssp585"	"kivu"
"ipsl-cm6a-lr"	2041	185	296.726080157306	"gotm-ler"	"ssp585"	"kivu"
"ipsl-cm6a-lr"	2042	197	296.76277850001	"gotm-ler"	"ssp585"	"kivu"
"ipsl-cm6a-lr"	2043	365	296.807752384552	"gotm-ler"	"ssp585"	"kivu"
"ipsl-cm6a-lr"	2044	366	296.84464876769	"gotm-ler"	"ssp585"	"kivu"
"ipsl-cm6a-lr"	2045	365	296.882662253184	"gotm-ler"	"ssp585"	"kivu"
"ipsl-cm6a-lr"	2046	365	296.922996291069	"gotm-ler"	"ssp585"	"kivu"
"ipsl-cm6a-lr"	2047	222	296.957476916614	"gotm-ler"	"ssp585"	"kivu"
"ipsl-cm6a-lr"	2048	366	297.0115778355	"gotm-ler"	"ssp585"	"kivu"
"ipsl-cm6a-lr"	2049	364	297.057525970124	"gotm-ler"	"ssp585"	"kivu"
"ipsl-cm6a-lr"	2050	196	297.095127027862	"gotm-ler"	"ssp585"	"kivu"
"ipsl-cm6a-lr"	2051	365	297.149257294119	"gotm-ler"	"ssp585"	"kivu"
"ipsl-cm6a-lr"	2052	366	297.194618183407	"gotm-ler"	"ssp585"	"kivu"
"ipsl-cm6a-lr"	2053	202	297.228709003713	"gotm-ler"	"ssp585"	"kivu"
"ipsl-cm6a-lr"	2054	207	297.271818151796	"gotm-ler"	"ssp585"	"kivu"
"ipsl-cm6a-lr"	2055	140	297.337992640904	"gotm-ler"	"ssp585"	"kivu"
"ipsl-cm6a-lr"	2056	366	297.368252696887	"gotm-ler"	"ssp585"	"kivu"
"ipsl-cm6a-lr"	2057	365	297.409938362853	"gotm-ler"	"ssp585"	"kivu"
"ipsl-cm6a-lr"	2058	365	297.449818566727	"gotm-ler"	"ssp585"	"kivu"
"ipsl-cm6a-lr"	2059	365	297.490649497672	"gotm-ler"	"ssp585"	"kivu"
"ipsl-cm6a-lr"	2060	366	297.533443513464	"gotm-ler"	"ssp585"	"kivu"
"ipsl-cm6a-lr"	2061	181	297.566549733199	"gotm-ler"	"ssp585"	"kivu"
"ipsl-cm6a-lr"	2062	208	297.613242956308	"gotm-ler"	"ssp585"	"kivu"
"ipsl-cm6a-lr"	2063	365	297.667541002247	"gotm-ler"	"ssp585"	"kivu"
"ipsl-cm6a-lr"	2064	366	297.709485913886	"gotm-ler"	"ssp585"	"kivu"
"ipsl-cm6a-lr"	2065	365	297.749608789731	"gotm-ler"	"ssp585"	"kivu"
"ipsl-cm6a-lr"	2066	365	297.790417480469	"gotm-ler"	"ssp585"	"kivu"
"ipsl-cm6a-lr"	2067	365	297.83314794253	"gotm-ler"	"ssp585"	"kivu"
"ipsl-cm6a-lr"	2068	366	297.877396296934	"gotm-ler"	"ssp585"	"kivu"
"ipsl-cm6a-lr"	2069	365	297.923186252542	"gotm-ler"	"ssp585"	"kivu"
"ipsl-cm6a-lr"	2070	365	297.9710553731	"gotm-ler"	"ssp585"	"kivu"
"ipsl-cm6a-lr"	2071	365	298.021173095703	"gotm-ler"	"ssp585"	"kivu"
"ipsl-cm6a-lr"	2072	366	298.073176066081	"gotm-ler"	"ssp585"	"kivu"
"ipsl-cm6a-lr"	2073	365	298.126390431025	"gotm-ler"	"ssp585"	"kivu"
"ipsl-cm6a-lr"	2074	365	298.180493414892	"gotm-ler"	"ssp585"	"kivu"
"ipsl-cm6a-lr"	2075	365	298.235439436403	"gotm-ler"	"ssp585"	"kivu"
"ipsl-cm6a-lr"	2076	366	298.291026297814	"gotm-ler"	"ssp585"	"kivu"
"ipsl-cm6a-lr"	2077	365	298.346871990047	"gotm-ler"	"ssp585"	"kivu"
"ipsl-cm6a-lr"	2078	365	298.402065998234	"gotm-ler"	"ssp585"	"kivu"
"ipsl-cm6a-lr"	2079	365	298.455808707459	"gotm-ler"	"ssp585"	"kivu"
"ipsl-cm6a-lr"	2080	366	298.508211563194	"gotm-ler"	"ssp585"	"kivu"
"ipsl-cm6a-lr"	2081	365	298.560150397314	"gotm-ler"	"ssp585"	"kivu"
"ipsl-cm6a-lr"	2082	365	298.612451506314	"gotm-ler"	"ssp585"	"kivu"
"ipsl-cm6a-lr"	2083	365	298.665736033819	"gotm-ler"	"ssp585"	"kivu"
"ipsl-cm6a-lr"	2084	366	298.720557374381	"gotm-ler"	"ssp585"	"kivu"
"ipsl-cm6a-lr"	2085	365	298.776709736863	"gotm-ler"	"ssp585"	"kivu"
"ipsl-cm6a-lr"	2086	365	298.833116338024	"gotm-ler"	"ssp585"	"kivu"
"ipsl-cm6a-lr"	2087	365	298.889510982984	"gotm-ler"	"ssp585"	"kivu"
"ipsl-cm6a-lr"	2088	366	298.94617999968	"gotm-ler"	"ssp585"	"kivu"
"ipsl-cm6a-lr"	2089	365	299.002908199781	"gotm-ler"	"ssp585"	"kivu"
"ipsl-cm6a-lr"	2090	365	299.059501501632	"gotm-ler"	"ssp585"	"kivu"
"ipsl-cm6a-lr"	2091	365	299.116220301798	"gotm-ler"	"ssp585"	"kivu"
"ipsl-cm6a-lr"	2092	366	299.173558803204	"gotm-ler"	"ssp585"	"kivu"
"ipsl-cm6a-lr"	2093	365	299.231982254655	"gotm-ler"	"ssp585"	"kivu"
"ipsl-cm6a-lr"	2094	365	299.291525895628	"gotm-ler"	"ssp585"	"kivu"
"ipsl-cm6a-lr"	2095	365	299.351675456844	"gotm-ler"	"ssp585"	"kivu"
"ipsl-cm6a-lr"	2096	366	299.411430734103	"gotm-ler"	"ssp585"	"kivu"
"ipsl-cm6a-lr"	2097	365	299.469950636772	"gotm-ler"	"ssp585"	"kivu"
"ipsl-cm6a-lr"	2098	365	299.527392327296	"gotm-ler"	"ssp585"	"kivu"
"ipsl-cm6a-lr"	2099	365	299.584644808835	"gotm-ler"	"ssp585"	"kivu"
"ipsl-cm6a-lr"	2100	365	299.642151380565	"gotm-ler"	"ssp585"	"kivu"
"gfdl-esm4"	2015	101	295.236999511719	"simstrat-ler"	"picontrol"	"kivu"
"gfdl-esm4"	2016	1	295.236999511719	"simstrat-ler"	"picontrol"	"kivu"
"gfdl-esm4"	2017	120	295.237721252441	"simstrat-ler"	"picontrol"	"kivu"
"gfdl-esm4"	2018	125	295.231994628906	"simstrat-ler"	"picontrol"	"kivu"
"gfdl-esm4"	2019	81	295.233001708984	"simstrat-ler"	"picontrol"	"kivu"
"gfdl-esm4"	2020	1	295.233001708984	"simstrat-ler"	"picontrol"	"kivu"
"gfdl-esm4"	2021	1	295.213012695312	"simstrat-ler"	"picontrol"	"kivu"
"gfdl-esm4"	2022	1	295.190002441406	"simstrat-ler"	"picontrol"	"kivu"
"gfdl-esm4"	2023	128	295.191009521484	"simstrat-ler"	"picontrol"	"kivu"
"gfdl-esm4"	2024	190	295.191009521484	"simstrat-ler"	"picontrol"	"kivu"
"gfdl-esm4"	2025	158	295.191009521484	"simstrat-ler"	"picontrol"	"kivu"
"gfdl-esm4"	2026	166	295.191986083984	"simstrat-ler"	"picontrol"	"kivu"
"gfdl-esm4"	2027	107	295.191986083984	"simstrat-ler"	"picontrol"	"kivu"
"gfdl-esm4"	2028	15	295.192456054688	"simstrat-ler"	"picontrol"	"kivu"
"gfdl-esm4"	2029	121	295.192993164062	"simstrat-ler"	"picontrol"	"kivu"
"gfdl-esm4"	2030	174	295.192993164062	"simstrat-ler"	"picontrol"	"kivu"
"gfdl-esm4"	2031	1	295.194000244141	"simstrat-ler"	"picontrol"	"kivu"
"gfdl-esm4"	2032	1	295.194000244141	"simstrat-ler"	"picontrol"	"kivu"
"gfdl-esm4"	2033	1	295.194000244141	"simstrat-ler"	"picontrol"	"kivu"
"gfdl-esm4"	2034	25	295.195007324219	"simstrat-ler"	"picontrol"	"kivu"
"gfdl-esm4"	2035	33	295.196014404297	"simstrat-ler"	"picontrol"	"kivu"
"gfdl-esm4"	2036	1	295.196014404297	"simstrat-ler"	"picontrol"	"kivu"
"gfdl-esm4"	2037	1	295.196014404297	"simstrat-ler"	"picontrol"	"kivu"
"gfdl-esm4"	2038	1	295.196014404297	"simstrat-ler"	"picontrol"	"kivu"
"gfdl-esm4"	2039	1	295.196990966797	"simstrat-ler"	"picontrol"	"kivu"
"gfdl-esm4"	2040	1	295.174011230469	"simstrat-ler"	"picontrol"	"kivu"
"gfdl-esm4"	2041	104	295.174987792969	"simstrat-ler"	"picontrol"	"kivu"
"gfdl-esm4"	2042	194	295.174987792969	"simstrat-ler"	"picontrol"	"kivu"
"gfdl-esm4"	2043	172	295.174987792969	"simstrat-ler"	"picontrol"	"kivu"
"gfdl-esm4"	2044	36	295.175994873047	"simstrat-ler"	"picontrol"	"kivu"
"gfdl-esm4"	2045	125	295.175994873047	"simstrat-ler"	"picontrol"	"kivu"
"gfdl-esm4"	2046	174	295.176127992827	"simstrat-ler"	"picontrol"	"kivu"
"gfdl-esm4"	2047	126	295.177001953125	"simstrat-ler"	"picontrol"	"kivu"
"gfdl-esm4"	2048	1	295.177001953125	"simstrat-ler"	"picontrol"	"kivu"
"gfdl-esm4"	2049	1	295.178009033203	"simstrat-ler"	"picontrol"	"kivu"
"gfdl-esm4"	2050	1	295.178009033203	"simstrat-ler"	"picontrol"	"kivu"
"gfdl-esm4"	2051	13	295.178985595703	"simstrat-ler"	"picontrol"	"kivu"
